obs_id,id,date_range_start,adopt_type,First_Detected_Domain,adopt_days,vr_type,online_spend,total_spend,dwell_time_median,CR_visit,store_quantity_city,average_open_hours,store_size,Sitemap_Size,rank,tech_spend,category
540,16,2020/8/1,never,2021/5/27,0,Panoskin,0,1331.478571,60.14285714,0.295719706,1,10.60204082,3188.142857,76,1209155,"$5,000 ",Food And Drink
541,16,2020/7/1,never,2021/5/27,0,Panoskin,0,626.3822222,59.5,0.219139135,1,10.49206349,2760.777778,76,1209155,"$5,000 ",Food And Drink
542,16,2020/3/1,never,2021/5/27,0,Panoskin,0,6008.396,97.4,0.900877398,1,10.49285714,2800.4,76,1209155,"$5,000 ",Food And Drink
543,16,2020/2/1,never,2021/5/27,0,Panoskin,0,12740.025,93.5,0.995451192,1,10.49285714,2800.4,76,1209155,"$5,000 ",Food And Drink
544,16,2020/1/1,never,2021/5/27,0,Panoskin,13.339,13449.038,98.35,0.872073876,1,10.49285714,2800.4,76,1209155,"$5,000 ",Food And Drink
545,16,2019/12/1,never,2021/5/27,0,Panoskin,1.655,17221.374,99.7,0.873126433,1,10.49285714,2800.4,76,1209155,"$5,000 ",Food And Drink
546,16,2019/11/1,never,2021/5/27,0,Panoskin,29.58,18914.84222,97.94444444,1.044544029,1,10.53174603,3009.666667,76,1209155,"$5,000 ",Food And Drink
547,16,2019/10/1,never,2021/5/27,0,Panoskin,0,11417.648,94.8,0.890472887,1,10.49285714,2800.4,76,1209155,"$5,000 ",Food And Drink
548,16,2019/8/1,never,2021/5/27,0,Panoskin,0,15583.28375,58.0625,1.554044127,1,10.50892857,1846.875,76,1209155,"$5,000 ",Food And Drink
549,16,2019/7/1,never,2021/5/27,0,Panoskin,67.915,17448.03125,54.625,1.55135633,1,10.50892857,1846.875,76,1209155,"$5,000 ",Food And Drink
550,16,2019/6/1,never,2021/5/27,0,Panoskin,17.215,19992.995,60.3125,1.465757502,1,10.50892857,1846.875,76,1209155,"$5,000 ",Food And Drink
551,16,2019/5/1,never,2021/5/27,0,Panoskin,31.96625,17787.14875,62.6875,1.116342191,1,10.50892857,1846.875,76,1209155,"$5,000 ",Food And Drink
552,16,2019/4/1,never,2021/5/27,0,Panoskin,8.425,19771.55125,62.625,1.676870323,1,10.50892857,1846.875,76,1209155,"$5,000 ",Food And Drink
553,16,2019/3/1,never,2021/5/27,0,Panoskin,0,16903.43125,65.0625,1.773243457,1,10.50892857,1846.875,76,1209155,"$5,000 ",Food And Drink
554,16,2019/2/1,never,2021/5/27,0,Panoskin,0,24541.49667,60.33333333,2.598433093,1,10.30952381,2010,76,1209155,"$5,000 ",Food And Drink
555,16,2019/1/1,never,2021/5/27,0,Panoskin,15.555,17959.61375,65.25,2.133631376,1,10.50892857,1846.875,76,1209155,"$5,000 ",Food And Drink
556,17,2021/11/1,adopt,2021/7/31,93 days 00:00:00,Panoskin,0,70.35,26.75,0.207068838,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
557,17,2021/10/1,adopt,2021/7/31,62 days 00:00:00,Panoskin,0,7.33,13,0.005128205,1,24,169449,813,10647385,"$10,000 ",Technology And Computing
558,17,2021/9/1,adopt,2021/7/31,32 days 00:00:00,Panoskin,0,16.11,30.5,0.024605623,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
559,17,2021/8/1,adopt,2021/7/31,1 days 00:00:00,Panoskin,0,27.995,29.25,0.029236771,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
560,17,2021/7/1,never,2021/7/31,0,Panoskin,0,37.865,32.75,0.015972327,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
561,17,2021/5/1,never,2021/7/31,0,Panoskin,0,124,49.5,0.0078125,1,,4636,813,10647385,"$10,000 ",Technology And Computing
562,17,2021/4/1,never,2021/7/31,0,Panoskin,0,1218.84,42,0.006309148,1,,4636,813,10647385,"$10,000 ",Technology And Computing
563,17,2021/3/1,never,2021/7/31,0,Panoskin,0,94.5,18,0.003294893,1,24,169449,813,10647385,"$10,000 ",Technology And Computing
564,17,2022/1/1,adopt,2021/7/31,154 days 00:00:00,Panoskin,0,113.495,47,0.082501663,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
565,17,2022/2/1,adopt,2021/7/31,185 days 00:00:00,Panoskin,0,92.815,20.75,0.109623016,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
566,17,2022/9/1,adopt,2021/7/31,397 days 00:00:00,Panoskin,0,1023.065,39.75,0.705899705,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
567,17,2022/8/1,adopt,2021/7/31,366 days 00:00:00,Panoskin,0,230.88,31,0.478050922,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
568,17,2022/6/1,adopt,2021/7/31,305 days 00:00:00,Panoskin,0,136.9033333,107.8333333,0.022301574,1.5,24,60070.33333,813,10647385,"$10,000 ",Technology And Computing
569,17,2022/5/1,adopt,2021/7/31,274 days 00:00:00,Panoskin,0,134.3666667,60,0.020430118,1.5,24,58743,813,10647385,"$10,000 ",Technology And Computing
570,17,2022/4/1,adopt,2021/7/31,244 days 00:00:00,Panoskin,0,44.205,29,0.055904962,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
571,17,2022/3/1,adopt,2021/7/31,213 days 00:00:00,Panoskin,0,198.35,23,0.204545455,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
572,17,2022/10/1,adopt,2021/7/31,427 days 00:00:00,Panoskin,0,257.36,31.25,0.318548387,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
573,17,2020/1/1,never,2021/7/31,0,Panoskin,0,122,44,0.007272727,1,,4636,813,10647385,"$10,000 ",Technology And Computing
574,17,2019/12/1,never,2021/7/31,0,Panoskin,0,288.5,96.25,0.010378177,1,24,87008,813,10647385,"$10,000 ",Technology And Computing
575,17,2019/11/1,never,2021/7/31,0,Panoskin,0,610,28.25,0.027927368,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
576,17,2019/5/1,never,2021/7/31,0,Panoskin,0,459.05,32.5,0.6,1,,4636,813,10647385,"$10,000 ",Technology And Computing
577,17,2019/4/1,never,2021/7/31,0,Panoskin,0,1555,34,9.505221932,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
578,17,2019/3/1,never,2021/7/31,0,Panoskin,0,2899.595,14.5,1.211,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
579,17,2019/2/1,never,2021/7/31,0,Panoskin,0,90,15,0.004987531,1,24,169449,813,10647385,"$10,000 ",Technology And Computing
580,17,2019/1/1,never,2021/7/31,0,Panoskin,0,2028.65,95.25,2.016556291,2,24,87042.5,813,10647385,"$10,000 ",Technology And Computing
581,18,2021/11/1,adopt,2021/7/25,99 days 00:00:00,Panoskin,0,2559.64,83,0.259400373,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
582,18,2021/10/1,adopt,2021/7/25,68 days 00:00:00,Panoskin,0,1869.87,71.33333333,0.266951327,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
583,18,2021/9/1,adopt,2021/7/25,38 days 00:00:00,Panoskin,0,1921.07,75.5,0.194647261,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
584,18,2021/8/1,adopt,2021/7/25,7 days 00:00:00,Panoskin,0,1771.893333,73.33333333,0.228606299,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
585,18,2021/7/1,never,2021/7/25,0,Panoskin,0,2069.796667,79,0.25606761,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
586,18,2021/5/1,never,2021/7/25,0,Panoskin,0,2471.2,75.33333333,0.245353768,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
587,18,2021/4/1,never,2021/7/25,0,Panoskin,0,1841.863333,81,0.221915167,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
588,18,2021/3/1,never,2021/7/25,0,Panoskin,0,1933.446667,76,0.233988295,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
589,18,2021/2/1,never,2021/7/25,0,Panoskin,0,1489.026667,94.16666667,0.262481684,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
590,18,2021/1/1,never,2021/7/25,0,Panoskin,0,1442.683333,95.33333333,0.183409816,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
591,18,2022/1/1,adopt,2021/7/25,160 days 00:00:00,Panoskin,0,585.2633333,83,0.107150532,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
592,18,2022/2/1,adopt,2021/7/25,191 days 00:00:00,Panoskin,0,192.41,83.66666667,0.025212622,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
593,18,2022/9/1,adopt,2021/7/25,403 days 00:00:00,Panoskin,0,1139.033333,86.16666667,0.20411249,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
594,18,2022/8/1,adopt,2021/7/25,372 days 00:00:00,Panoskin,0,1765.365,53,0.318138334,2,24,10532.5,424,636326,"$5,000 ",Technology And Computing
595,18,2022/6/1,adopt,2021/7/25,311 days 00:00:00,Panoskin,0,1075.07,69.33333333,0.13825085,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
596,18,2022/5/1,adopt,2021/7/25,280 days 00:00:00,Panoskin,0,259.6433333,74.33333333,0.032416591,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
597,18,2022/4/1,adopt,2021/7/25,250 days 00:00:00,Panoskin,0,182.5633333,79.66666667,0.020044826,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
598,18,2022/3/1,adopt,2021/7/25,219 days 00:00:00,Panoskin,0,170.54,96,0.019524556,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
599,18,2022/10/1,adopt,2021/7/25,433 days 00:00:00,Panoskin,0,1455.16,82.66666667,0.230521021,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
600,18,2020/12/1,never,2021/7/25,0,Panoskin,0,1136.68,86,0.186746487,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
601,18,2020/11/1,never,2021/7/25,0,Panoskin,0,1113.916667,92.33333333,0.175815683,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
602,18,2020/10/1,never,2021/7/25,0,Panoskin,0,1502.32,84.5,0.20751537,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
603,18,2020/9/1,never,2021/7/25,0,Panoskin,0,2105.68,88.5,0.200834936,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
604,18,2020/7/1,never,2021/7/25,0,Panoskin,0,1969.46,59,0.300351065,2,24,10532.5,424,636326,"$5,000 ",Technology And Computing
605,18,2020/6/1,never,2021/7/25,0,Panoskin,0,1343.693333,83,0.207563124,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
606,18,2020/5/1,never,2021/7/25,0,Panoskin,0,1030.62,86.66666667,0.223792724,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
607,18,2020/4/1,never,2021/7/25,0,Panoskin,0,1921.475,58,0.373599295,2,24,10532.5,424,636326,"$5,000 ",Technology And Computing
608,18,2020/3/1,never,2021/7/25,0,Panoskin,0,2928.985,70,0.405228225,2,24,10532.5,424,636326,"$5,000 ",Technology And Computing
609,18,2020/2/1,never,2021/7/25,0,Panoskin,0,1943.9,82.33333333,0.265506423,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
610,18,2020/1/1,never,2021/7/25,0,Panoskin,0,2099.92,73.33333333,0.241567345,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
611,18,2019/12/1,never,2021/7/25,0,Panoskin,0,2146.986667,75.66666667,0.267833108,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
612,18,2019/11/1,never,2021/7/25,0,Panoskin,0,2225.096667,77.5,0.303064811,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
613,18,2019/10/1,never,2021/7/25,0,Panoskin,0,3730.95,68,0.454506012,2,24,10532.5,424,636326,"$5,000 ",Technology And Computing
614,18,2019/8/1,never,2021/7/25,0,Panoskin,0,1915.56,78,0.247581878,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
615,18,2019/7/1,never,2021/7/25,0,Panoskin,0,2030.66,76.16666667,0.299829069,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
616,18,2019/6/1,never,2021/7/25,0,Panoskin,0,2949.575,71.5,0.354991087,2,24,10532.5,424,636326,"$5,000 ",Technology And Computing
617,18,2019/5/1,never,2021/7/25,0,Panoskin,0,2419.51,77.16666667,0.200408417,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
618,18,2019/4/1,never,2021/7/25,0,Panoskin,0,2596.775,66,0.337571071,2,24,10532.5,424,636326,"$5,000 ",Technology And Computing
619,18,2019/3/1,never,2021/7/25,0,Panoskin,0,1135.943333,65.66666667,0.031267227,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
620,18,2019/2/1,never,2021/7/25,0,Panoskin,0,167.335,76,0.018509349,2,24,25051,424,636326,"$5,000 ",Technology And Computing
621,18,2019/1/1,never,2021/7/25,0,Panoskin,0,749.9633333,76.16666667,0.025168496,3,24,22893.66667,424,636326,"$5,000 ",Technology And Computing
622,19,2021/11/1,never,2022/11/17,0,Panoskin,0,1439.11,77,0.005005005,1,24,30200,,10815450,"$1,000 ",Science
623,19,2021/10/1,never,2022/11/17,0,Panoskin,0,2173,101,0.001244091,1,24,30200,,10815450,"$1,000 ",Science
624,19,2021/9/1,never,2022/11/17,0,Panoskin,0,312,91,0.001537279,1,24,30200,,10815450,"$1,000 ",Science
625,19,2021/7/1,never,2022/11/17,0,Panoskin,0,1252.24,78,0.00499002,1,24,30200,,10815450,"$1,000 ",Science
626,19,2021/4/1,never,2022/11/17,0,Panoskin,0,908.275,59,0.136993954,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
627,19,2021/3/1,never,2022/11/17,0,Panoskin,0,1339.24,62,0.096266902,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
628,19,2021/2/1,never,2022/11/17,0,Panoskin,0,392.64,23.5,0.191176471,1,6.285714286,747,,10815450,"$1,000 ",Science
629,19,2021/1/1,never,2022/11/17,0,Panoskin,0,2067.26,65,0.133118644,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
630,19,2022/1/1,never,2022/11/17,0,Panoskin,0,2098.6,99,0.001752081,1,24,30200,,10815450,"$1,000 ",Science
631,19,2022/2/1,never,2022/11/17,0,Panoskin,0,195.84,51.5,0.333333333,1,6.285714286,747,,10815450,"$1,000 ",Science
632,19,2022/8/1,never,2022/11/17,0,Panoskin,0,3456.15,185.5,0.007836991,1,24,30200,,10815450,"$1,000 ",Science
633,19,2022/6/1,never,2022/11/17,0,Panoskin,0,2927.6,109,0.002863962,1,24,30200,,10815450,"$1,000 ",Science
634,19,2022/5/1,never,2022/11/17,0,Panoskin,0,72.87,100,0.001020408,1,24,30200,,10815450,"$1,000 ",Science
635,19,2022/4/1,never,2022/11/17,0,Panoskin,0,1013.74,99,0.000745342,1,24,30200,,10815450,"$1,000 ",Science
636,19,2022/3/1,never,2022/11/17,0,Panoskin,0,1996.8,118,0.001098418,1,24,30200,,10815450,"$1,000 ",Science
637,19,2020/12/1,never,2022/11/17,0,Panoskin,0,783.645,56.5,0.100845577,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
638,19,2020/11/1,never,2022/11/17,0,Panoskin,0,460.56,64.25,0.126642935,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
639,19,2020/10/1,never,2022/11/17,0,Panoskin,0,787.345,38.75,0.134387352,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
640,19,2020/9/1,never,2022/11/17,0,Panoskin,0,79.27,75.5,0.047188578,1,7.642857143,25564,,10815450,"$1,000 ",Science
641,19,2020/8/1,never,2022/11/17,0,Panoskin,0,1172.92,499.5,0.25,1,24,30200,,10815450,"$1,000 ",Science
642,19,2020/7/1,never,2022/11/17,0,Panoskin,0,409.57,56.33333333,0.262861831,1.5,13.0952381,27109.33333,,10815450,"$1,000 ",Science
643,19,2020/6/1,never,2022/11/17,0,Panoskin,0,620.145,123.5,0.35625,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
644,19,2020/5/1,never,2022/11/17,0,Panoskin,0,327.86,28,0.565217391,1,6.285714286,747,,10815450,"$1,000 ",Science
645,19,2020/4/1,never,2022/11/17,0,Panoskin,0,47.64,28.5,1.5,1,6.285714286,747,,10815450,"$1,000 ",Science
646,19,2020/3/1,never,2022/11/17,0,Panoskin,0,126.64,21.5,0.333333333,1,6.285714286,747,,10815450,"$1,000 ",Science
647,19,2020/2/1,never,2022/11/17,0,Panoskin,0,363.525,93.5,0.188235294,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
648,19,2020/1/1,never,2022/11/17,0,Panoskin,100,1078.22,269,0.151969981,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
649,19,2019/12/1,never,2022/11/17,0,Panoskin,0,598.69,258,0.222222222,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
650,19,2019/11/1,never,2022/11/17,0,Panoskin,0,421.44,97.5,0.166666667,1,24,30200,,10815450,"$1,000 ",Science
651,19,2019/10/1,never,2022/11/17,0,Panoskin,0,1567.24,99,0.666666667,1,24,30200,,10815450,"$1,000 ",Science
652,19,2019/8/1,never,2022/11/17,0,Panoskin,0,650.46,173,0.327300151,1,15.14285714,15473.5,,10815450,"$1,000 ",Science
653,19,2019/7/1,never,2022/11/17,0,Panoskin,0,165.71,189,0.384615385,1,24,30200,,10815450,"$1,000 ",Science
654,19,2019/6/1,never,2022/11/17,0,Panoskin,0,477.42,351,0.615384615,1,24,30200,,10815450,"$1,000 ",Science
655,19,2019/5/1,never,2022/11/17,0,Panoskin,0,214.54,17,0.15,1,24,30200,,10815450,"$1,000 ",Science
656,19,2019/4/1,never,2022/11/17,0,Panoskin,0,1754.42,496,0.619047619,1,24,30200,,10815450,"$1,000 ",Science
657,19,2019/3/1,never,2022/11/17,0,Panoskin,0,2906.59,255.5,1.428571429,1,24,30200,,10815450,"$1,000 ",Science
658,19,2019/1/1,never,2022/11/17,0,Panoskin,0,2713.73,501,0.45,1,24,30200,,10815450,"$1,000 ",Science
659,20,2021/11/1,adopt,2021/7/31,93 days 00:00:00,Panoskin,0,1439.11,77,0.005005005,1,24,30200,,362816,"$5,000 ",Technology And Computing
660,20,2021/10/1,adopt,2021/7/31,62 days 00:00:00,Panoskin,0,1346.5,97.5,0.000973505,2,24,224810,,362816,"$5,000 ",Technology And Computing
661,20,2021/9/1,adopt,2021/7/31,32 days 00:00:00,Panoskin,0,312,91,0.001537279,1,24,30200,,362816,"$5,000 ",Technology And Computing
662,20,2021/7/1,never,2021/7/31,0,Panoskin,0,926.12,82,0.003005775,2,24,224810,,362816,"$5,000 ",Technology And Computing
663,20,2021/4/1,never,2021/7/31,0,Panoskin,0,1244.82,79,0.003154574,1,24,30200,,362816,"$5,000 ",Technology And Computing
664,20,2021/3/1,never,2021/7/31,0,Panoskin,0,1778.3,85.5,0.001268418,2,24,224810,,362816,"$5,000 ",Technology And Computing
665,20,2021/1/1,never,2021/7/31,0,Panoskin,0,3703.26,100,0.012,1,24,30200,,362816,"$5,000 ",Technology And Computing
666,20,2022/1/1,adopt,2021/7/31,154 days 00:00:00,Panoskin,0,2098.6,99,0.001752081,1,24,30200,,362816,"$5,000 ",Technology And Computing
667,20,2022/8/1,adopt,2021/7/31,366 days 00:00:00,Panoskin,0,3456.15,185.5,0.007836991,1,24,30200,,362816,"$5,000 ",Technology And Computing
668,20,2022/6/1,adopt,2021/7/31,305 days 00:00:00,Panoskin,0,2927.6,109,0.002863962,1,24,30200,,362816,"$5,000 ",Technology And Computing
669,20,2022/5/1,adopt,2021/7/31,274 days 00:00:00,Panoskin,0,72.87,100,0.001020408,1,24,30200,,362816,"$5,000 ",Technology And Computing
670,20,2022/4/1,adopt,2021/7/31,244 days 00:00:00,Panoskin,0,1013.74,99,0.000745342,1,24,30200,,362816,"$5,000 ",Technology And Computing
671,20,2022/3/1,adopt,2021/7/31,213 days 00:00:00,Panoskin,0,1996.8,118,0.001098418,1,24,30200,,362816,"$5,000 ",Technology And Computing
672,20,2020/12/1,never,2021/7/31,0,Panoskin,0,1310,81,0.005612722,1,24,30200,,362816,"$5,000 ",Technology And Computing
673,20,2020/11/1,never,2021/7/31,0,Panoskin,0,656.16,84,0.003285871,1,24,30200,,362816,"$5,000 ",Technology And Computing
674,20,2020/10/1,never,2021/7/31,0,Panoskin,0,1484.51,48.5,0.181818182,1,24,30200,,362816,"$5,000 ",Technology And Computing
675,20,2020/8/1,never,2021/7/31,0,Panoskin,0,1172.92,499.5,0.25,1,24,30200,,362816,"$5,000 ",Technology And Computing
676,20,2020/7/1,never,2021/7/31,0,Panoskin,0,725.91,40,0.307692308,1,24,30200,,362816,"$5,000 ",Technology And Computing
677,20,2020/6/1,never,2021/7/31,0,Panoskin,0,950.12,226,0.4,1,24,30200,,362816,"$5,000 ",Technology And Computing
678,20,2020/3/1,never,2021/7/31,0,Panoskin,0,920,90,0.000287577,1,24,419420,,362816,"$5,000 ",Technology And Computing
679,20,2020/2/1,never,2021/7/31,0,Panoskin,0,678.25,163,0.176470588,1,24,30200,,362816,"$5,000 ",Technology And Computing
680,20,2020/1/1,never,2021/7/31,0,Panoskin,100,1070,297.5,0.115450048,2,24,224810,,362816,"$5,000 ",Technology And Computing
681,20,2019/12/1,never,2021/7/31,0,Panoskin,0,1102.63,492,0.333333333,1,24,30200,,362816,"$5,000 ",Technology And Computing
682,20,2019/11/1,never,2021/7/31,0,Panoskin,0,363.22,93.25,0.083535456,2,24,224810,,362816,"$5,000 ",Technology And Computing
683,20,2019/10/1,never,2021/7/31,0,Panoskin,0,1567.24,99,0.666666667,1,24,30200,,362816,"$5,000 ",Technology And Computing
684,20,2019/8/1,never,2021/7/31,0,Panoskin,0,1241.92,317,0.615384615,1,24,30200,,362816,"$5,000 ",Technology And Computing
685,20,2019/7/1,never,2021/7/31,0,Panoskin,0,165.71,189,0.384615385,1,24,30200,,362816,"$5,000 ",Technology And Computing
686,20,2019/6/1,never,2021/7/31,0,Panoskin,0,477.42,351,0.615384615,1,24,30200,,362816,"$5,000 ",Technology And Computing
687,20,2019/5/1,never,2021/7/31,0,Panoskin,0,214.54,17,0.15,1,24,30200,,362816,"$5,000 ",Technology And Computing
688,20,2019/4/1,never,2021/7/31,0,Panoskin,0,1754.42,496,0.619047619,1,24,30200,,362816,"$5,000 ",Technology And Computing
689,20,2019/3/1,never,2021/7/31,0,Panoskin,0,2906.59,255.5,1.428571429,1,24,30200,,362816,"$5,000 ",Technology And Computing
690,20,2019/1/1,never,2021/7/31,0,Panoskin,0,2713.73,501,0.45,1,24,30200,,362816,"$5,000 ",Technology And Computing
691,21,2021/11/1,adopt,2021/7/31,93 days 00:00:00,Panoskin,0,1439.11,77,0.005005005,1,24,30200,680,1008133,"$2,000 ",Family And Parenting
692,21,2021/10/1,adopt,2021/7/31,62 days 00:00:00,Panoskin,0,2173,101,0.001244091,1,24,30200,680,1008133,"$2,000 ",Family And Parenting
693,21,2021/9/1,adopt,2021/7/31,32 days 00:00:00,Panoskin,0,312,91,0.001537279,1,24,30200,680,1008133,"$2,000 ",Family And Parenting
694,21,2021/7/1,never,2021/7/31,0,Panoskin,0,1252.24,78,0.00499002,1,24,30200,680,1008133,"$2,000 ",Family And Parenting
695,21,2021/4/1,never,2021/7/31,0,Panoskin,0,1244.82,79,0.003154574,1,24,30200,680,1008133,"$2,000 ",Family And Parenting
696,21,2021/3/1,never,2021/7/31,0,Panoskin,0,2256.6,84,0.002057613,1,24,30200,680,1008133,"$2,000 ",Family And Parenting
697,21,2021/1/1,never,2021/7/31,0,Panoskin,0,3703.26,100,0.012,1,24,30200,680,1008133,"$2,000 ",Family And Parenting
